

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

104,Buy,8/1/2018 11:30,LE3,$3470.00,$0.00,2,($53.40),-0.14%,$7.50,12.50%,,$0.70,$1.00
,Sell,8/1/2018 12:00,LX3,$3465.00,,($50.00),$3459.95,,($52.50),4.17%,-83.33%,$0.70,$1.00
105,Buy,8/2/2018 12:45,LE1,$3470.75,$0.00,1,$23.30,0.14%,$75.00,90.91%,,$0.35,$0.50
,Sell,8/3/2018 08:45,% Trailing Stop,$3475.75,,$25.00,$3483.25,,($7.50),39.39%,30.30%,$0.35,$0.50
106,Buy,8/2/2018 13:00,LE2,$3471.75,$0.00,2,$36.60,0.12%,$140.00,96.55%,,$0.70,$1.00
,Sell,8/3/2018 08:45,% Trailing Stop,$3475.75,,$40.00,$3519.85,,($5.00),31.03%,27.59%,$0.70,$1.00
107,Buy,8/2/2018 13:15,LE3,$3471.75,$0.00,2,$36.60,0.12%,$140.00,98.25%,,$0.70,$1.00
,Sell,8/3/2018 08:45,% Trailing Stop,$3475.75,,$40.00,$3556.45,,($2.50),29.82%,28.07%,$0.70,$1.00
108,Buy,8/6/2018 09:45,LE1,$3488.75,$0.00,1,$78.30,0.46%,$123.75,87.61%,,$0.35,$0.50
,Sell,8/8/2018 10:15,LX1,$3504.75,,$80.00,$3634.75,,($17.50),69.03%,56.64%,$0.35,$0.50
109,Buy,8/6/2018 10:00,LE2,$3488.00,$0.00,2,$164.10,0.48%,$255.00,98.08%,,$0.70,$1.00
,Sell,8/8/2018 10:15,LX2,$3504.75,,$167.50,$3798.85,,($5.00),66.35%,64.42%,$0.70,$1.00
110,Buy,8/6/2018 10:15,LE3,$3491.00,$0.00,2,$134.10,0.39%,$225.00,90.91%,,$0.70,$1.00
,Sell,8/8/2018 10:15,LX3,$3504.75,,$137.50,$3932.95,,($22.50),64.65%,55.56%,$0.70,$1.00
111,Buy,8/9/2018 09:45,LE1,$3508.00,$0.00,1,($2.95),-0.01%,$7.50,40.00%,,$0.35,$0.50
,Sell,8/9/2018 10:00,LX1,$3507.75,,($1.25),$3930.00,,($11.25),53.33%,-6.67%,$0.35,$0.50
112,Buy,8/16/2018 11:30,LE1,$3493.00,$0.00,1,$5.80,0.04%,$42.50,79.07%,,$0.35,$0.50
,Sell,8/16/2018 15:00,LX1,$3494.50,,$7.50,$3935.80,,($11.25),34.88%,13.95%,$0.35,$0.50
113,Buy,8/16/2018 11:45,LE2,$3496.25,$0.00,2,($20.90),-0.05%,$52.50,48.84%,,$0.70,$1.00
,Sell,8/16/2018 15:00,LX2,$3494.50,,($17.50),$3914.90,,($55.00),34.88%,-16.28%,$0.70,$1.00
114,Buy,8/16/2018 12:00,LE3,$3495.50,$0.00,2,($13.40),-0.03%,$60.00,55.81%,,$0.70,$1.00
,Sell,8/16/2018 15:00,LX3,$3494.50,,($10.00),$3901.50,,($47.50),34.88%,-9.30%,$0.70,$1.00
115,Buy,8/17/2018 12:30,LE1,$3495.00,$0.00,1,$110.80,0.64%,$143.75,87.79%,,$0.35,$0.50
,Sell,8/21/2018 15:15,LX1,$3517.50,,$112.50,$4012.30,,($20.00),80.92%,68.70%,$0.35,$0.50
116,Buy,8/17/2018 12:45,LE2,$3495.25,$0.00,2,$219.10,0.64%,$285.00,87.02%,,$0.70,$1.00
,Sell,8/21/2018 15:15,LX2,$3517.50,,$222.50,$4231.40,,($42.50),80.92%,67.94%,$0.70,$1.00
117,Buy,8/17/2018 13:00,LE3,$3492.75,$0.00,2,$244.10,0.71%,$310.00,94.66%,,$0.70,$1.00
,Sell,8/21/2018 15:15,LX3,$3517.50,,$247.50,$4475.50,,($17.50),80.92%,75.57%,$0.70,$1.00
118,Buy,8/22/2018 11:45,LE1,$3517.25,$0.00,1,($52.95),-0.29%,$11.25,18.00%,,$0.35,$0.50
,Sell,8/23/2018 11:30,PosRiskLX,$3507.00,,($51.25),$4422.55,,($51.25),0.00%,-82.00%,$0.35,$0.50
119,Buy,8/22/2018 12:00,LE2,$3517.00,$0.00,2,($103.40),-0.28%,$25.00,20.00%,,$0.70,$1.00
,Sell,8/23/2018 11:30,PosRiskLX,$3507.00,,($100.00),$4319.15,,($100.00),0.00%,-80.00%,$0.70,$1.00
120,Buy,8/22/2018 12:15,LE3,$3517.00,$0.00,2,($103.40),-0.28%,$25.00,20.00%,,$0.70,$1.00
,Sell,8/23/2018 11:30,PosRiskLX,$3507.00,,($100.00),$4215.75,,($100.00),0.00%,-80.00%,$0.70,$1.00
121,Buy,8/24/2018 13:15,LE1,$3526.00,$0.00,1,($20.45),-0.11%,$5.00,15.38%,,$0.35,$0.50
,Sell,8/24/2018 14:00,LX1,$3522.25,,($18.75),$4195.30,,($27.50),26.92%,-57.69%,$0.35,$0.50
122,Buy,8/24/2018 13:30,LE2,$3524.00,$0.00,2,($20.90),-0.05%,$12.50,26.32%,,$0.70,$1.00
,Sell,8/24/2018 14:00,LX2,$3522.25,,($17.50),$4174.40,,($35.00),36.84%,-36.84%,$0.70,$1.00
123,Buy,8/24/2018 13:45,LE3,$3524.25,$0.00,2,($23.40),-0.06%,$0.00,0.00%,,$0.70,$1.00
,Sell,8/24/2018 14:00,LX3,$3522.25,,($20.00),$4151.00,,($37.50),46.67%,-53.33%,$0.70,$1.00
124,Buy,9/11/2018 10:45,LE1,$3530.25,$0.00,1,$99.55,0.57%,$158.75,88.81%,,$0.35,$0.50
,Sell,9/17/2018 03:45,LX1,$3550.50,,$101.25,$4250.55,,($20.00),67.83%,56.64%,$0.35,$0.50
125,Buy,9/11/2018 11:00,LE2,$3527.50,$0.00,1,$113.30,0.65%,$172.50,96.50%,,$0.35,$0.50
,Sell,9/17/2018 03:45,LX2,$3550.50,,$115.00,$4363.85,,($6.25),67.83%,64.34%,$0.35,$0.50
126,Buy,9/11/2018 11:15,LE3,$3527.75,$0.00,2,$224.10,0.64%,$342.50,100.00%,,$0.70,$1.00
,Sell,9/17/2018 03:45,LX3,$3550.50,,$227.50,$4587.95,,$0.00,66.42%,66.42%,$0.70,$1.00
127,Buy,9/19/2018 10:00,LE1,$3558.75,$0.00,1,$113.30,0.65%,$133.75,86.99%,,$0.35,$0.50
,Sell,9/20/2018 16:15,LX1,$3581.75,,$115.00,$4701.25,,($20.00),87.80%,74.80%,$0.35,$0.50
128,Buy,9/19/2018 10:15,LE2,$3558.25,$0.00,2,$231.60,0.66%,$272.50,88.62%,,$0.70,$1.00
,Sell,9/20/2018 16:15,LX2,$3581.75,,$235.00,$4932.85,,($35.00),87.80%,76.42%,$0.70,$1.00
129,Buy,9/19/2018 10:30,LE3,$3556.00,$0.00,2,$254.10,0.72%,$295.00,95.93%,,$0.70,$1.00
,Sell,9/20/2018 16:15,LX3,$3581.75,,$257.50,$5186.95,,($12.50),87.80%,83.74%,$0.70,$1.00
130,Buy,9/21/2018 11:30,LE1,$3584.75,$0.00,1,($29.20),-0.15%,$20.00,34.78%,,$0.35,$0.50
,Sell,9/21/2018 16:30,LX1,$3579.25,,($27.50),$5157.75,,($37.50),17.39%,-47.83%,$0.35,$0.50
131,Buy,9/21/2018 11:45,LE2,$3586.25,$0.00,2,($73.40),-0.20%,$25.00,21.74%,,$0.70,$1.00
,Sell,9/21/2018 16:30,LX2,$3579.25,,($70.00),$5084.35,,($90.00),17.39%,-60.87%,$0.70,$1.00
132,Buy,9/21/2018 12:00,LE3,$3586.25,$0.00,2,($73.40),-0.20%,$25.00,21.74%,,$0.70,$1.00
,Sell,9/21/2018 16:30,LX3,$3579.25,,($70.00),$5010.95,,($90.00),17.39%,-60.87%,$0.70,$1.00
133,Buy,10/1/2018 09:45,LE1,$3578.50,$0.00,1,($36.70),-0.20%,$41.25,54.10%,,$0.35,$0.50
,Sell,10/1/2018 15:30,PosRiskLX,$3571.50,,($35.00),$4974.25,,($35.00),0.00%,-45.90%,$0.35,$0.50
134,Buy,10/1/2018 10:00,LE2,$3581.75,$0.00,2,($105.90),-0.29%,$50.00,32.79%,,$0.70,$1.00
,Sell,10/1/2018 15:30,PosRiskLX,$3571.50,,($102.50),$4868.35,,($102.50),0.00%,-67.21%,$0.70,$1.00
135,Buy,10/1/2018 10:15,LE3,$3583.25,$0.00,2,($120.90),-0.33%,$35.00,22.95%,,$0.70,$1.00
,Sell,10/1/2018 15:30,PosRiskLX,$3571.50,,($117.50),$4747.45,,($117.50),0.00%,-77.05%,$0.70,$1.00
136,Buy,10/2/2018 12:00,LE1,$3577.75,$0.00,1,($32.95),-0.17%,$15.00,30.00%,,$0.35,$0.50
,Sell,10/2/2018 15:30,LX1,$3571.50,,($31.25),$4714.50,,($35.00),7.50%,-62.50%,$0.35,$0.50
137,Buy,10/2/2018 12:15,LE2,$3579.25,$0.00,2,($80.90),-0.22%,$15.00,15.00%,,$0.70,$1.00
,Sell,10/2/2018 15:30,LX2,$3571.50,,($77.50),$4633.60,,($85.00),7.50%,-77.50%,$0.70,$1.00
138,Buy,10/2/2018 12:30,LE3,$3578.50,$0.00,2,($73.40),-0.20%,$22.50,22.50%,,$0.70,$1.00
,Sell,10/2/2018 15:30,LX3,$3571.50,,($70.00),$4560.20,,($77.50),7.50%,-70.00%,$0.70,$1.00
139,Buy,10/3/2018 09:45,LE1,$3584.25,$0.00,1,($36.70),-0.20%,$26.25,38.89%,,$0.35,$0.50
,Sell,10/3/2018 15:00,LX1,$3577.25,,($35.00),$4523.50,,($41.25),9.26%,-51.85%,$0.35,$0.50
140,Buy,10/3/2018 10:00,LE2,$3582.75,$0.00,2,($58.40),-0.15%,$67.50,50.00%,,$0.70,$1.00
,Sell,10/3/2018 15:00,LX2,$3577.25,,($55.00),$4465.10,,($67.50),9.26%,-40.74%,$0.70,$1.00
141,Buy,10/3/2018 10:15,LE3,$3582.00,$0.00,2,($50.90),-0.13%,$75.00,55.56%,,$0.70,$1.00
,Sell,10/3/2018 15:00,LX3,$3577.25,,($47.50),$4414.20,,($60.00),9.26%,-35.19%,$0.70,$1.00
142,Buy,10/16/2018 09:45,LE1,$3418.50,$0.00,1,$79.55,0.48%,$252.50,90.58%,,$0.35,$0.50
,Sell,10/17/2018 10:45,% Trailing Stop,$3434.75,,$81.25,$4493.75,,($26.25),38.57%,29.15%,$0.35,$0.50
143,Buy,10/16/2018 10:00,LE2,$3420.00,$0.00,1,$72.05,0.43%,$245.00,87.89%,,$0.35,$0.50
,Sell,10/17/2018 10:45,% Trailing Stop,$3434.75,,$73.75,$4565.80,,($33.75),38.57%,26.46%,$0.35,$0.50
144,Buy,10/16/2018 10:15,LE3,$3422.50,$0.00,1,$59.55,0.36%,$232.50,93.47%,,$0.35,$0.50
,Sell,10/17/2018 10:45,% Trailing Stop,$3434.75,,$61.25,$4625.35,,($16.25),31.16%,24.62%,$0.35,$0.50
145,Buy,10/31/2018 09:45,LE1,$3356.25,$0.00,1,$57.05,0.35%,$148.75,79.87%,,$0.35,$0.50
,Sell,11/1/2018 18:15,% Trailing Stop,$3368.00,,$58.75,$4682.40,,($37.50),51.68%,31.54%,$0.35,$0.50
146,Buy,10/31/2018 10:00,LE2,$3361.00,$0.00,1,$33.30,0.21%,$125.00,67.11%,,$0.35,$0.50
,Sell,11/1/2018 18:15,% Trailing Stop,$3368.00,,$35.00,$4715.70,,($61.25),51.68%,18.79%,$0.35,$0.50
147,Buy,10/31/2018 10:15,LE3,$3364.50,$0.00,1,$15.80,0.10%,$107.50,57.72%,,$0.35,$0.50
,Sell,11/1/2018 18:15,% Trailing Stop,$3368.00,,$17.50,$4731.50,,($78.75),51.68%,9.40%,$0.35,$0.50
148,Buy,11/7/2018 09:45,LE1,$3424.00,$0.00,1,$109.55,0.65%,$193.75,88.57%,,$0.35,$0.50
,Sell,11/8/2018 15:15,LX1,$3446.25,,$111.25,$4841.05,,($25.00),62.29%,50.86%,$0.35,$0.50
149,Buy,11/7/2018 10:00,LE2,$3427.75,$0.00,1,$90.80,0.54%,$175.00,80.00%,,$0.35,$0.50
,Sell,11/8/2018 15:15,LX2,$3446.25,,$92.50,$4931.85,,($43.75),62.29%,42.29%,$0.35,$0.50
150,Buy,11/7/2018 10:15,LE3,$3422.25,$0.00,1,$118.30,0.70%,$202.50,92.57%,,$0.35,$0.50
,Sell,11/8/2018 15:15,LX3,$3446.25,,$120.00,$5050.15,,($16.25),62.29%,54.86%,$0.35,$0.50
151,Buy,11/16/2018 11:00,LE1,$3383.25,$0.00,1,($106.70),-0.62%,$51.25,32.80%,,$0.35,$0.50
,Sell,11/19/2018 10:15,PosRiskLX,$3362.25,,($105.00),$4943.45,,($105.00),0.00%,-67.20%,$0.35,$0.50
152,Buy,11/16/2018 11:15,LE2,$3378.25,$0.00,1,($81.70),-0.47%,$76.25,48.80%,,$0.35,$0.50
,Sell,11/19/2018 10:15,PosRiskLX,$3362.25,,($80.00),$4861.75,,($80.00),0.00%,-51.20%,$0.35,$0.50
153,Buy,11/16/2018 11:30,LE3,$3375.50,$0.00,1,($67.95),-0.39%,$90.00,57.60%,,$0.35,$0.50
,Sell,11/19/2018 10:15,PosRiskLX,$3362.25,,($66.25),$4793.80,,($66.25),0.00%,-42.40%,$0.35,$0.50
154,Buy,11/26/2018 10:00,LE1,$3309.25,$0.00,1,$108.30,0.66%,$167.50,73.63%,,$0.35,$0.50
,Sell,11/28/2018 11:00,LX1,$3331.25,,$110.00,$4902.10,,($60.00),74.73%,48.35%,$0.35,$0.50
155,Buy,11/26/2018 10:15,LE2,$3315.50,$0.00,1,$77.05,0.48%,$136.25,59.89%,,$0.35,$0.50
,Sell,11/28/2018 11:00,LX2,$3331.25,,$78.75,$4979.15,,($91.25),74.73%,34.62%,$0.35,$0.50
156,Buy,11/26/2018 10:30,LE3,$3314.50,$0.00,1,$82.05,0.51%,$141.25,62.09%,,$0.35,$0.50
,Sell,11/28/2018 11:00,LX3,$3331.25,,$83.75,$5061.20,,($86.25),74.73%,36.81%,$0.35,$0.50
157,Buy,12/3/2018 09:45,LE1,$3446.25,$0.00,1,($114.20),-0.65%,$5.00,4.26%,,$0.35,$0.50
,Sell,12/3/2018 11:00,PosRiskLX,$3423.75,,($112.50),$4947.00,,($112.50),0.00%,-95.74%,$0.35,$0.50
158,Buy,12/3/2018 10:00,LE2,$3441.75,$0.00,1,($91.70),-0.52%,$5.00,5.26%,,$0.35,$0.50
,Sell,12/3/2018 11:00,PosRiskLX,$3423.75,,($90.00),$4855.30,,($90.00),0.00%,-94.74%,$0.35,$0.50
159,Buy,12/3/2018 10:15,LE3,$3433.75,$0.00,1,($51.70),-0.29%,$35.00,41.18%,,$0.35,$0.50
,Sell,12/3/2018 11:00,PosRiskLX,$3423.75,,($50.00),$4803.60,,($50.00),0.00%,-58.82%,$0.35,$0.50
160,Buy,12/4/2018 09:45,LE1,$3427.00,$0.00,1,($96.70),-0.55%,$25.00,20.41%,,$0.35,$0.50
,Sell,12/4/2018 12:15,LX1,$3408.00,,($95.00),$4706.90,,($97.50),2.04%,-77.55%,$0.35,$0.50
161,Buy,12/4/2018 10:00,LE2,$3423.75,$0.00,1,($80.45),-0.46%,$10.00,10.96%,,$0.35,$0.50
,Sell,12/4/2018 12:15,LX2,$3408.00,,($78.75),$4626.45,,($81.25),2.74%,-86.30%,$0.35,$0.50
162,Buy,12/4/2018 10:15,LE3,$3420.75,$0.00,1,($65.45),-0.37%,$12.50,15.87%,,$0.35,$0.50
,Sell,12/4/2018 12:15,LX3,$3408.00,,($63.75),$4561.00,,($66.25),3.17%,-80.95%,$0.35,$0.50
163,Buy,12/11/2018 09:45,LE1,$3318.25,$0.00,1,($94.20),-0.56%,$10.00,9.76%,,$0.35,$0.50
,Sell,12/11/2018 11:15,PosRiskLX,$3299.75,,($92.50),$4466.80,,($92.50),0.00%,-90.24%,$0.35,$0.50
164,Buy,12/11/2018 10:00,LE2,$3318.50,$0.00,1,($95.45),-0.57%,$7.50,7.41%,,$0.35,$0.50
,Sell,12/11/2018 11:15,PosRiskLX,$3299.75,,($93.75),$4371.35,,($93.75),0.00%,-92.59%,$0.35,$0.50
165,Buy,12/11/2018 10:15,LE3,$3313.00,$0.00,1,($67.95),-0.40%,$35.00,34.57%,,$0.35,$0.50
,Sell,12/11/2018 11:15,PosRiskLX,$3299.75,,($66.25),$4303.40,,($66.25),0.00%,-65.43%,$0.35,$0.50
166,Buy,12/12/2018 09:45,LE1,$3316.25,$0.00,1,($96.70),-0.57%,$75.00,44.12%,,$0.35,$0.50
,Sell,12/12/2018 16:00,PosRiskLX,$3297.25,,($95.00),$4206.70,,($95.00),0.00%,-55.88%,$0.35,$0.50
167,Buy,12/12/2018 10:00,LE2,$3313.25,$0.00,1,($81.70),-0.48%,$90.00,52.94%,,$0.35,$0.50
,Sell,12/12/2018 16:00,PosRiskLX,$3297.25,,($80.00),$4125.00,,($80.00),0.00%,-47.06%,$0.35,$0.50
168,Buy,12/12/2018 10:15,LE3,$3312.50,$0.00,1,($77.95),-0.46%,$93.75,55.15%,,$0.35,$0.50
,Sell,12/12/2018 16:00,PosRiskLX,$3297.25,,($76.25),$4047.05,,($76.25),0.00%,-44.85%,$0.35,$0.50
169,Buy,12/13/2018 10:45,LE1,$3304.50,$0.00,1,($85.45),-0.51%,$16.25,14.94%,,$0.35,$0.50
,Sell,12/13/2018 12:45,LX1,$3287.75,,($83.75),$3961.60,,($92.50),8.05%,-77.01%,$0.35,$0.50
170,Buy,12/13/2018 11:00,LE2,$3301.50,$0.00,1,($70.45),-0.42%,$25.00,24.39%,,$0.35,$0.50
,Sell,12/13/2018 12:45,LX2,$3287.75,,($68.75),$3891.15,,($77.50),8.54%,-67.07%,$0.35,$0.50
171,Buy,12/13/2018 11:15,LE3,$3299.00,$0.00,1,($57.95),-0.34%,$37.50,36.59%,,$0.35,$0.50
,Sell,12/13/2018 12:45,LX3,$3287.75,,($56.25),$3833.20,,($65.00),8.54%,-54.88%,$0.35,$0.50
172,Buy,12/28/2018 13:00,LE1,$3139.75,$0.00,1,$18.30,0.13%,$120.00,58.18%,,$0.35,$0.50
,Sell,12/28/2018 15:15,% Trailing Stop,$3143.75,,$20.00,$3851.50,,($86.25),51.52%,9.70%,$0.35,$0.50
173,Buy,12/28/2018 13:15,LE2,$3130.75,$0.00,1,$63.30,0.42%,$165.00,80.00%,,$0.35,$0.50
,Sell,12/28/2018 15:15,% Trailing Stop,$3143.75,,$65.00,$3914.80,,($41.25),51.52%,31.52%,$0.35,$0.50
174,Buy,12/28/2018 13:30,LE3,$3135.75,$0.00,1,$38.30,0.26%,$140.00,67.88%,,$0.35,$0.50
,Sell,12/28/2018 15:15,% Trailing Stop,$3143.75,,$40.00,$3953.10,,($66.25),51.52%,19.39%,$0.35,$0.50
175,Buy,12/31/2018 09:45,LE1,$3144.25,$0.00,1,($85.45),-0.53%,$32.50,27.96%,,$0.35,$0.50
,Sell,12/31/2018 11:30,PosRiskLX,$3127.50,,($83.75),$3867.65,,($83.75),0.00%,-72.04%,$0.35,$0.50
176,Buy,12/31/2018 10:00,LE2,$3145.50,$0.00,1,($91.70),-0.57%,$13.75,13.25%,,$0.35,$0.50
,Sell,12/31/2018 11:30,PosRiskLX,$3127.50,,($90.00),$3775.95,,($90.00),0.00%,-86.75%,$0.35,$0.50
177,Buy,12/31/2018 10:15,LE3,$3143.00,$0.00,1,($79.20),-0.49%,$26.25,25.30%,,$0.35,$0.50
,Sell,12/31/2018 11:30,PosRiskLX,$3127.50,,($77.50),$3696.75,,($77.50),0.00%,-74.70%,$0.35,$0.50
178,Buy,1/2/2019 10:30,LE1,$3132.50,$0.00,1,$24.55,0.17%,$105.00,67.74%,,$0.35,$0.50
,Sell,1/2/2019 12:00,% Trailing Stop,$3137.75,,$26.25,$3721.30,,($50.00),49.19%,16.94%,$0.35,$0.50
179,Buy,1/2/2019 10:45,LE2,$3126.75,$0.00,1,$53.30,0.35%,$133.75,86.29%,,$0.35,$0.50
,Sell,1/2/2019 12:00,% Trailing Stop,$3137.75,,$55.00,$3774.60,,($21.25),49.19%,35.48%,$0.35,$0.50
180,Buy,1/2/2019 11:00,LE3,$3134.00,$0.00,1,$17.05,0.12%,$97.50,82.11%,,$0.35,$0.50
,Sell,1/2/2019 12:00,% Trailing Stop,$3137.75,,$18.75,$3791.65,,($21.25),33.68%,15.79%,$0.35,$0.50
181,Buy,1/3/2019 09:45,LE1,$3131.25,$0.00,1,($139.20),-0.88%,$15.00,9.84%,,$0.35,$0.50
,Sell,1/3/2019 10:15,PosRiskLX,$3103.75,,($137.50),$3652.45,,($137.50),0.00%,-90.16%,$0.35,$0.50
182,Buy,1/3/2019 10:00,LE2,$3126.25,$0.00,1,($114.20),-0.72%,$0.00,0.00%,,$0.35,$0.50
,Sell,1/3/2019 10:15,PosRiskLX,$3103.75,,($112.50),$3538.25,,($112.50),0.00%,-100.00%,$0.35,$0.50
183,Buy,1/3/2019 10:15,LE3,$3120.25,$0.00,1,($84.20),-0.53%,$0.00,0.00%,,$0.35,$0.50
,Sell,1/3/2019 10:15,PosRiskLX,$3103.75,,($82.50),$3454.05,,($82.50),0.00%,-100.00%,$0.35,$0.50
184,Buy,1/4/2019 09:45,LE1,$3124.25,$0.00,1,$344.55,2.22%,$488.75,95.37%,,$0.35,$0.50
,Sell,1/8/2019 11:15,LX1,$3193.50,,$346.25,$3798.60,,($23.75),72.20%,67.56%,$0.35,$0.50
185,Buy,1/4/2019 10:00,LE2,$3132.50,$0.00,1,$303.30,1.95%,$447.50,95.72%,,$0.35,$0.50
,Sell,1/8/2019 11:15,LX2,$3193.50,,$305.00,$4101.90,,($20.00),69.52%,65.24%,$0.35,$0.50
186,Buy,1/4/2019 10:15,LE3,$3139.25,$0.00,1,$269.55,1.73%,$413.75,88.50%,,$0.35,$0.50
,Sell,1/8/2019 11:15,LX3,$3193.50,,$271.25,$4371.45,,($53.75),69.52%,58.02%,$0.35,$0.50
187,Buy,1/9/2019 09:45,LE1,$3223.50,$0.00,1,($75.45),-0.46%,$70.00,48.70%,,$0.35,$0.50
,Sell,1/9/2019 20:45,PosRiskLX,$3208.75,,($73.75),$4296.00,,($73.75),0.00%,-51.30%,$0.35,$0.50
188,Buy,1/9/2019 10:00,LE2,$3224.00,$0.00,1,($77.95),-0.47%,$67.50,46.96%,,$0.35,$0.50
,Sell,1/9/2019 20:45,PosRiskLX,$3208.75,,($76.25),$4218.05,,($76.25),0.00%,-53.04%,$0.35,$0.50
189,Buy,1/9/2019 10:15,LE3,$3229.00,$0.00,1,($102.95),-0.63%,$42.50,29.57%,,$0.35,$0.50
,Sell,1/9/2019 20:45,PosRiskLX,$3208.75,,($101.25),$4115.10,,($101.25),0.00%,-70.43%,$0.35,$0.50
190,Buy,1/11/2019 10:30,LE1,$3225.25,$0.00,1,($39.20),-0.23%,$61.25,47.12%,,$0.35,$0.50
,Sell,1/14/2019 04:00,LX1,$3217.75,,($37.50),$4075.90,,($68.75),24.04%,-28.85%,$0.35,$0.50
191,Buy,1/11/2019 10:45,LE2,$3219.50,$0.00,1,($10.45),-0.05%,$90.00,69.23%,,$0.35,$0.50
,Sell,1/14/2019 04:00,LX2,$3217.75,,($8.75),$4065.45,,($40.00),24.04%,-6.73%,$0.35,$0.50
192,Buy,1/11/2019 11:00,LE3,$3225.50,$0.00,1,($40.45),-0.24%,$60.00,46.15%,,$0.35,$0.50
,Sell,1/14/2019 04:00,LX3,$3217.75,,($38.75),$4025.00,,($70.00),24.04%,-29.81%,$0.35,$0.50
193,Buy,1/15/2019 10:15,LE1,$3238.50,$0.00,1,$113.30,0.71%,$131.25,84.00%,,$0.35,$0.50
,Sell,1/16/2019 10:15,LX1,$3261.50,,$115.00,$4138.30,,($25.00),89.60%,73.60%,$0.35,$0.50
194,Buy,1/15/2019 10:30,LE2,$3238.50,$0.00,1,$113.30,0.71%,$131.25,84.00%,,$0.35,$0.50
,Sell,1/16/2019 10:15,LX2,$3261.50,,$115.00,$4251.60,,($25.00),89.60%,73.60%,$0.35,$0.50
195,Buy,1/15/2019 10:45,LE3,$3237.00,$0.00,1,$120.80,0.76%,$138.75,90.24%,,$0.35,$0.50
,Sell,1/16/2019 10:15,LX3,$3261.50,,$122.50,$4372.40,,($15.00),89.43%,79.67%,$0.35,$0.50
196,Buy,1/18/2019 09:45,LE1,$3296.75,$0.00,1,$35.80,0.23%,$102.50,69.49%,,$0.35,$0.50
,Sell,1/18/2019 15:00,LX1,$3304.25,,$37.50,$4408.20,,($45.00),55.93%,25.42%,$0.35,$0.50
197,Buy,1/18/2019 10:00,LE2,$3290.75,$0.00,1,$65.80,0.41%,$132.50,89.83%,,$0.35,$0.50
,Sell,1/18/2019 15:00,LX2,$3304.25,,$67.50,$4474.00,,($15.00),55.93%,45.76%,$0.35,$0.50
198,Buy,1/18/2019 10:15,LE3,$3292.00,$0.00,1,$59.55,0.37%,$126.25,85.59%,,$0.35,$0.50
,Sell,1/18/2019 15:00,LX3,$3304.25,,$61.25,$4533.55,,($21.25),55.93%,41.53%,$0.35,$0.50
199,Buy,1/25/2019 09:45,LE1,$3302.00,$0.00,1,($64.20),-0.38%,$56.25,45.45%,,$0.35,$0.50
,Sell,1/28/2019 04:00,LX1,$3289.50,,($62.50),$4469.35,,($67.50),4.04%,-50.51%,$0.35,$0.50
200,Buy,1/25/2019 10:00,LE2,$3299.00,$0.00,1,($49.20),-0.29%,$71.25,57.58%,,$0.35,$0.50
,Sell,1/28/2019 04:00,LX2,$3289.50,,($47.50),$4420.15,,($52.50),4.04%,-38.38%,$0.35,$0.50
201,Buy,1/25/2019 10:15,LE3,$3302.75,$0.00,1,($67.95),-0.40%,$52.50,42.42%,,$0.35,$0.50
,Sell,1/28/2019 04:00,LX3,$3289.50,,($66.25),$4352.20,,($71.25),4.04%,-53.54%,$0.35,$0.50
202,Buy,1/31/2019 09:45,LE1,$3319.75,$0.00,1,$104.55,0.64%,$185.00,93.67%,,$0.35,$0.50
,Sell,2/4/2019 10:00,LX1,$3341.00,,$106.25,$4456.75,,($12.50),60.13%,53.80%,$0.35,$0.50
203,Buy,1/31/2019 10:00,LE2,$3318.50,$0.00,1,$110.80,0.68%,$191.25,98.08%,,$0.35,$0.50
,Sell,2/4/2019 10:00,LX2,$3341.00,,$112.50,$4567.55,,($3.75),59.62%,57.69%,$0.35,$0.50
204,Buy,1/31/2019 10:15,LE3,$3324.25,$0.00,1,$82.05,0.50%,$162.50,97.01%,,$0.35,$0.50
,Sell,2/4/2019 10:00,LX3,$3341.00,,$83.75,$4649.60,,($5.00),52.99%,50.00%,$0.35,$0.50
205,Buy,2/5/2019 09:45,LE1,$3368.75,$0.00,1,($20.45),-0.11%,$48.75,62.90%,,$0.35,$0.50
,Sell,2/6/2019 10:30,LX1,$3365.00,,($18.75),$4629.15,,($28.75),12.90%,-24.19%,$0.35,$0.50
206,Buy,2/5/2019 10:00,LE2,$3372.00,$0.00,1,($36.70),-0.21%,$32.50,41.94%,,$0.35,$0.50
,Sell,2/6/2019 10:30,LX2,$3365.00,,($35.00),$4592.45,,($45.00),12.90%,-45.16%,$0.35,$0.50
207,Buy,2/5/2019 10:15,LE3,$3372.00,$0.00,2,($73.40),-0.21%,$65.00,41.94%,,$0.70,$1.00
,Sell,2/6/2019 10:30,LX3,$3365.00,,($70.00),$4519.05,,($90.00),12.90%,-45.16%,$0.70,$1.00
208,Buy,2/12/2019 09:45,LE1,$3367.50,$0.00,1,$130.80,0.79%,$151.25,97.58%,,$0.35,$0.50
,Sell,2/13/2019 09:30,LX1,$3394.00,,$132.50,$4649.85,,($3.75),87.90%,85.48%,$0.35,$0.50
