

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

,Sell,1/10/2019 11:00,BO_LX,$9466.50,,($269.00),$3794.00,,($317.00),10.21%,-57.23%,$0.70,$1.00
101,Buy,1/10/2019 16:00,BO_Long,$9558.50,$0.00,2,($394.40),-1.02%,$41.00,9.49%,,$0.70,$1.00
,Sell,1/14/2019 01:00,Stop_LX,$9460.75,,($391.00),$3399.60,,($391.00),0.00%,-90.51%,$0.70,$1.00
102,Buy,1/15/2019 11:00,BO_Long,$9572.00,$0.00,2,($17.40),-0.04%,$369.00,85.22%,,$0.70,$1.00
,Sell,1/16/2019 21:00,Trail_LX,$9568.50,,($14.00),$3382.20,,($64.00),11.55%,-3.23%,$0.70,$1.00
103,Buy,1/17/2019 16:00,BO_Long,$9657.00,$0.00,2,$41.60,0.12%,$393.00,83.09%,,$0.70,$1.00
,Sell,1/21/2019 09:00,Trail_LX,$9668.25,,$45.00,$3423.80,,($80.00),26.43%,9.51%,$0.70,$1.00
104,Buy,1/25/2019 01:00,BO_Long,$9658.50,$0.00,2,($24.40),-0.05%,$316.00,83.16%,,$0.70,$1.00
,Sell,1/28/2019 09:00,Trail_LX,$9653.25,,($21.00),$3399.40,,($64.00),11.32%,-5.53%,$0.70,$1.00
105,Sell Short,1/29/2019 13:00,BO_Short,$9566.25,$0.00,2,($67.40),-0.17%,$55.00,37.93%,,$0.70,$1.00
,Buy to Cover,1/29/2019 16:00,Trail_SX,$9582.25,,($64.00),$3332.00,,($90.00),17.93%,-44.14%,$0.70,$1.00
106,Buy,1/30/2019 19:00,BO_Long,$9771.25,$0.00,2,$104.60,0.28%,$395.00,95.18%,,$0.70,$1.00
,Sell,2/4/2019 05:00,BO_LX,$9798.25,,$108.00,$3436.60,,($20.00),30.84%,26.02%,$0.70,$1.00
107,Buy,2/4/2019 13:00,BO_Long,$9871.75,$0.00,2,$128.60,0.33%,$376.00,85.07%,,$0.70,$1.00
,Sell,2/7/2019 05:00,BO_LX,$9904.75,,$132.00,$3565.20,,($66.00),44.80%,29.86%,$0.70,$1.00
108,Buy,2/11/2019 23:00,BO_Long,$9883.75,$0.00,2,$165.60,0.43%,$452.00,95.16%,,$0.70,$1.00
,Sell,2/14/2019 09:00,Trail_LX,$9926.00,,$169.00,$3730.80,,($23.00),40.42%,35.58%,$0.70,$1.00
109,Sell Short,2/14/2019 21:00,BO_Short,$9932.00,$0.00,2,$20.60,0.06%,$119.00,78.29%,,$0.70,$1.00
,Buy to Cover,2/15/2019 05:00,Trail_SX,$9926.00,,$24.00,$3751.40,,($33.00),37.50%,15.79%,$0.70,$1.00
110,Buy,2/15/2019 16:00,BO_Long,$9986.75,$0.00,2,($91.40),-0.22%,$181.00,64.87%,,$0.70,$1.00
,Sell,2/20/2019 13:00,Trail_LX,$9964.75,,($88.00),$3660.00,,($98.00),3.58%,-31.54%,$0.70,$1.00
111,Buy,2/21/2019 01:00,BO_Long,$10030.75,$0.00,2,($255.40),-0.63%,$17.00,6.32%,,$0.70,$1.00
,Sell,2/21/2019 09:00,Trail_LX,$9967.75,,($252.00),$3404.60,,($252.00),0.00%,-93.68%,$0.70,$1.00
112,Buy,2/24/2019 21:00,BO_Long,$10044.25,$0.00,2,($71.40),-0.17%,$205.00,75.09%,,$0.70,$1.00
,Sell,2/25/2019 21:00,Trail_LX,$10027.25,,($68.00),$3333.20,,($68.00),0.00%,-24.91%,$0.70,$1.00
113,Buy,2/28/2019 23:00,BO_Long,$10060.75,$0.00,2,$40.60,0.11%,$311.00,72.16%,,$0.70,$1.00
,Sell,3/4/2019 11:00,Trail_LX,$10071.75,,$44.00,$3373.80,,($120.00),38.05%,10.21%,$0.70,$1.00
114,Buy,3/15/2019 11:00,BO_Long,$10226.75,$0.00,2,$92.60,0.23%,$376.00,83.19%,,$0.70,$1.00
,Sell,3/19/2019 15:00,Trail_LX,$10250.75,,$96.00,$3466.40,,($76.00),38.05%,21.24%,$0.70,$1.00
115,Buy,3/20/2019 16:00,BO_Long,$10313.50,$0.00,2,($159.40),-0.38%,$104.00,40.00%,,$0.70,$1.00
,Sell,3/21/2019 07:00,Trail_LX,$10274.50,,($156.00),$3307.00,,($156.00),0.00%,-60.00%,$0.70,$1.00
116,Buy,3/21/2019 11:00,BO_Long,$10335.00,$0.00,2,$164.60,0.41%,$437.00,98.20%,,$0.70,$1.00
,Sell,3/22/2019 09:00,Trail_LX,$10377.00,,$168.00,$3471.60,,($8.00),39.55%,37.75%,$0.70,$1.00
117,Buy,4/2/2019 13:00,BO_Long,$10410.50,$0.00,2,$101.60,0.25%,$421.00,92.94%,,$0.70,$1.00
,Sell,4/4/2019 13:00,Trail_LX,$10436.75,,$105.00,$3573.20,,($32.00),30.24%,23.18%,$0.70,$1.00
118,Buy,4/5/2019 16:00,BO_Long,$10503.75,$0.00,2,$5.60,0.02%,$227.00,56.89%,,$0.70,$1.00
,Sell,4/11/2019 15:00,Trail_LX,$10506.00,,$9.00,$3578.80,,($172.00),45.36%,2.26%,$0.70,$1.00
119,Buy,4/14/2019 19:00,BO_Long,$10553.50,$0.00,2,($195.40),-0.45%,$20.00,9.43%,,$0.70,$1.00
,Sell,4/15/2019 11:00,Trail_LX,$10505.50,,($192.00),$3383.40,,($192.00),0.00%,-90.57%,$0.70,$1.00
120,Buy,4/15/2019 23:00,BO_Long,$10555.75,$0.00,2,$106.60,0.26%,$309.00,93.92%,,$0.70,$1.00
,Sell,4/17/2019 11:00,Trail_LX,$10583.25,,$110.00,$3490.00,,($20.00),39.51%,33.43%,$0.70,$1.00
121,Buy,4/18/2019 16:00,BO_Long,$10610.00,$0.00,2,($146.40),-0.34%,$66.00,31.58%,,$0.70,$1.00
,Sell,4/22/2019 09:00,Trail_LX,$10574.25,,($143.00),$3343.60,,($143.00),0.00%,-68.42%,$0.70,$1.00
122,Buy,4/22/2019 13:00,BO_Long,$10616.75,$0.00,2,$515.60,1.22%,$649.00,97.59%,,$0.70,$1.00
,Sell,4/25/2019 09:00,% Trailing Stop,$10746.50,,$519.00,$3859.20,,($16.00),80.45%,78.05%,$0.70,$1.00
123,Buy,4/29/2019 15:00,BO_Long,$10755.25,$0.00,2,($207.40),-0.47%,$48.00,19.05%,,$0.70,$1.00
,Sell,4/29/2019 19:00,Trail_LX,$10704.25,,($204.00),$3651.80,,($204.00),0.00%,-80.95%,$0.70,$1.00
124,Buy,5/1/2019 01:00,BO_Long,$10757.25,$0.00,2,($227.40),-0.52%,$38.00,14.50%,,$0.70,$1.00
,Sell,5/1/2019 15:00,Trail_LX,$10701.25,,($224.00),$3424.40,,($224.00),0.00%,-85.50%,$0.70,$1.00
125,Sell Short,5/5/2019 23:00,BO_Short,$10593.25,$0.00,2,($71.40),-0.16%,$74.00,52.11%,,$0.70,$1.00
,Buy to Cover,5/6/2019 01:00,Trail_SX,$10610.25,,($68.00),$3353.00,,($68.00),0.00%,-47.89%,$0.70,$1.00
126,Sell Short,5/7/2019 13:00,BO_Short,$10559.25,$0.00,2,$29.60,0.08%,$211.00,63.94%,,$0.70,$1.00
,Buy to Cover,5/7/2019 15:00,Trail_SX,$10551.00,,$33.00,$3382.60,,($119.00),46.06%,10.00%,$0.70,$1.00
127,Sell Short,5/8/2019 23:00,BO_Short,$10513.50,$0.00,2,$329.60,0.79%,$531.00,100.00%,,$0.70,$1.00
,Buy to Cover,5/9/2019 13:00,Trail_SX,$10430.25,,$333.00,$3712.20,,$0.00,62.71%,62.71%,$0.70,$1.00
128,Sell Short,5/10/2019 13:00,BO_Short,$10358.50,$0.00,2,($445.40),-1.07%,$5.00,1.08%,,$0.70,$1.00
,Buy to Cover,5/10/2019 15:00,Trail_SX,$10469.00,,($442.00),$3266.80,,($460.00),3.87%,-95.05%,$0.70,$1.00
129,Sell Short,5/13/2019 11:00,BO_Short,$10290.75,$0.00,2,$64.60,0.17%,$290.00,92.36%,,$0.70,$1.00
,Buy to Cover,5/13/2019 15:00,Trail_SX,$10273.75,,$68.00,$3331.40,,($24.00),29.30%,21.66%,$0.70,$1.00
130,Sell Short,5/13/2019 16:00,BO_Short,$10234.50,$0.00,2,($34.40),-0.08%,$196.00,86.34%,,$0.70,$1.00
,Buy to Cover,5/13/2019 21:00,Trail_SX,$10242.25,,($31.00),$3297.00,,($31.00),0.00%,-13.66%,$0.70,$1.00
131,Sell Short,5/20/2019 07:00,BO_Short,$10379.50,$0.00,2,$310.60,0.76%,$474.00,99.79%,,$0.70,$1.00
,Buy to Cover,5/20/2019 11:00,Trail_SX,$10301.00,,$314.00,$3607.60,,($1.00),66.32%,66.11%,$0.70,$1.00
132,Sell Short,5/20/2019 16:00,BO_Short,$10287.25,$0.00,2,($116.40),-0.27%,$10.00,7.52%,,$0.70,$1.00
,Buy to Cover,5/20/2019 21:00,BO_SX,$10315.50,,($113.00),$3491.20,,($123.00),7.52%,-84.96%,$0.70,$1.00
133,Sell Short,5/28/2019 16:00,BO_Short,$10182.50,$0.00,2,$160.60,0.40%,$261.00,81.82%,,$0.70,$1.00
,Buy to Cover,5/29/2019 07:00,Trail_SX,$10141.50,,$164.00,$3651.80,,($58.00),69.59%,51.41%,$0.70,$1.00
134,Sell Short,5/29/2019 11:00,BO_Short,$10128.00,$0.00,2,$71.60,0.19%,$181.00,57.28%,,$0.70,$1.00
,Buy to Cover,5/29/2019 13:00,Trail_SX,$10109.25,,$75.00,$3723.40,,($135.00),66.46%,23.73%,$0.70,$1.00
135,Sell Short,5/30/2019 21:00,BO_Short,$10087.00,$0.00,2,($89.40),-0.21%,$37.00,29.37%,,$0.70,$1.00
,Buy to Cover,5/30/2019 23:00,Trail_SX,$10108.50,,($86.00),$3634.00,,($89.00),2.38%,-68.25%,$0.70,$1.00
136,Sell Short,5/31/2019 05:00,BO_Short,$10056.00,$0.00,2,($44.40),-0.10%,$87.00,61.27%,,$0.70,$1.00
,Buy to Cover,5/31/2019 09:00,Trail_SX,$10066.25,,($41.00),$3589.60,,($55.00),9.86%,-28.87%,$0.70,$1.00
137,Sell Short,5/31/2019 16:00,BO_Short,$10030.75,$0.00,2,$130.60,0.33%,$256.00,86.78%,,$0.70,$1.00
,Buy to Cover,6/3/2019 05:00,Trail_SX,$9997.25,,$134.00,$3720.20,,($39.00),58.64%,45.42%,$0.70,$1.00
138,Sell Short,6/3/2019 11:00,BO_Short,$9951.50,$0.00,2,($47.40),-0.11%,$93.00,34.57%,,$0.70,$1.00
,Buy to Cover,6/3/2019 13:00,Trail_SX,$9962.50,,($44.00),$3672.80,,($176.00),49.07%,-16.36%,$0.70,$1.00
139,Sell Short,6/3/2019 15:00,BO_Short,$9903.50,$0.00,2,$90.60,0.24%,$254.00,78.15%,,$0.70,$1.00
,Buy to Cover,6/3/2019 16:00,Trail_SX,$9880.00,,$94.00,$3763.40,,($71.00),50.77%,28.92%,$0.70,$1.00
140,Buy,6/9/2019 21:00,BO_Long,$10355.50,$0.00,2,$171.60,0.42%,$580.00,85.55%,,$0.70,$1.00
,Sell,6/11/2019 13:00,Trail_LX,$10399.25,,$175.00,$3935.00,,($98.00),40.27%,25.81%,$0.70,$1.00
141,Buy,6/17/2019 11:00,BO_Long,$10438.75,$0.00,2,$496.60,1.20%,$573.00,85.65%,,$0.70,$1.00
,Sell,6/18/2019 11:00,% Trailing Stop,$10563.75,,$500.00,$4431.60,,($96.00),89.09%,74.74%,$0.70,$1.00
142,Buy,6/19/2019 16:00,BO_Long,$10569.25,$0.00,2,$171.60,0.41%,$500.00,98.04%,,$0.70,$1.00
,Sell,6/20/2019 11:00,Trail_LX,$10613.00,,$175.00,$4603.20,,($10.00),36.27%,34.31%,$0.70,$1.00
143,Buy,7/2/2019 19:00,BO_Long,$10716.00,$0.00,2,($21.40),-0.04%,$267.00,78.99%,,$0.70,$1.00
,Sell,7/5/2019 09:00,Trail_LX,$10711.50,,($18.00),$4581.80,,($71.00),15.68%,-5.33%,$0.70,$1.00
144,Buy,7/10/2019 11:00,BO_Long,$10817.75,$0.00,2,($27.40),-0.06%,$229.00,47.71%,,$0.70,$1.00
,Sell,7/16/2019 13:00,Trail_LX,$10811.75,,($24.00),$4554.40,,($251.00),47.29%,-5.00%,$0.70,$1.00
145,Buy,7/18/2019 23:00,BO_Long,$10844.25,$0.00,2,($235.40),-0.53%,$39.00,14.39%,,$0.70,$1.00
,Sell,7/19/2019 11:00,Trail_LX,$10786.25,,($232.00),$4319.00,,($232.00),0.00%,-85.61%,$0.70,$1.00
146,Buy,7/26/2019 15:00,BO_Long,$10906.00,$0.00,2,($253.40),-0.57%,$32.00,10.74%,,$0.70,$1.00
,Sell,7/29/2019 11:00,BO_LX,$10843.50,,($250.00),$4065.60,,($266.00),5.37%,-83.89%,$0.70,$1.00
147,Buy,8/1/2019 13:00,BO_Long,$10870.50,$0.00,2,($520.40),-1.19%,$36.00,5.01%,,$0.70,$1.00
,Sell,8/1/2019 15:00,Trail_LX,$10741.25,,($517.00),$3545.20,,($683.00),23.09%,-71.91%,$0.70,$1.00
148,Sell Short,8/2/2019 01:00,BO_Short,$10653.00,$0.00,2,($6.40),-0.01%,$242.00,74.92%,,$0.70,$1.00
,Buy to Cover,8/2/2019 09:00,Trail_SX,$10653.75,,($3.00),$3538.80,,($81.00),24.15%,-0.93%,$0.70,$1.00
149,Sell Short,8/2/2019 11:00,BO_Short,$10602.25,$0.00,2,$102.60,0.25%,$302.00,82.74%,,$0.70,$1.00
,Buy to Cover,8/2/2019 13:00,Trail_SX,$10575.75,,$106.00,$3641.40,,($63.00),46.30%,29.04%,$0.70,$1.00
150,Sell Short,8/2/2019 15:00,BO_Short,$10535.00,$0.00,2,($165.40),-0.38%,$36.00,12.33%,,$0.70,$1.00
,Buy to Cover,8/2/2019 16:00,Trail_SX,$10575.50,,($162.00),$3476.00,,($256.00),32.19%,-55.48%,$0.70,$1.00
151,Sell Short,8/4/2019 23:00,BO_Short,$10503.75,$0.00,2,$857.60,2.05%,$871.00,97.65%,,$0.70,$1.00
,Buy to Cover,8/5/2019 15:00,% Trailing Stop,$10288.50,,$861.00,$4333.60,,($21.00),98.88%,96.52%,$0.70,$1.00
152,Sell Short,8/5/2019 19:00,BO_Short,$10225.00,$0.00,2,$249.60,0.62%,$506.00,100.00%,,$0.70,$1.00
,Buy to Cover,8/5/2019 21:00,Trail_SX,$10161.75,,$253.00,$4583.20,,$0.00,50.00%,50.00%,$0.70,$1.00
153,Sell Short,8/12/2019 09:00,BO_Short,$10474.00,$0.00,2,($90.40),-0.21%,$91.00,44.61%,,$0.70,$1.00
,Buy to Cover,8/12/2019 11:00,Trail_SX,$10495.75,,($87.00),$4492.80,,($113.00),12.75%,-42.65%,$0.70,$1.00
154,Sell Short,8/12/2019 15:00,BO_Short,$10462.50,$0.00,2,$43.60,0.11%,$217.00,91.95%,,$0.70,$1.00
,Buy to Cover,8/12/2019 19:00,Trail_SX,$10450.75,,$47.00,$4536.40,,($19.00),27.97%,19.92%,$0.70,$1.00
155,Sell Short,8/13/2019 05:00,BO_Short,$10414.00,$0.00,2,($57.40),-0.13%,$107.00,50.47%,,$0.70,$1.00
,Buy to Cover,8/13/2019 07:00,Trail_SX,$10427.50,,($54.00),$4479.00,,($105.00),24.06%,-25.47%,$0.70,$1.00
156,Buy,8/13/2019 11:00,BO_Long,$10635.50,$0.00,2,($503.40),-1.18%,$109.00,17.90%,,$0.70,$1.00
,Sell,8/14/2019 07:00,PosRiskLX,$10510.50,,($500.00),$3975.60,,($500.00),0.00%,-82.10%,$0.70,$1.00
157,Sell Short,8/20/2019 19:00,BO_Short,$10531.00,$0.00,2,($90.40),-0.21%,$24.00,21.62%,,$0.70,$1.00
,Buy to Cover,8/20/2019 21:00,Trail_SX,$10552.75,,($87.00),$3885.20,,($87.00),0.00%,-78.38%,$0.70,$1.00
158,Buy,8/21/2019 11:00,BO_Long,$10630.25,$0.00,2,($388.40),-0.91%,$102.00,20.94%,,$0.70,$1.00
,Sell,8/22/2019 11:00,Trail_LX,$10534.00,,($385.00),$3496.80,,($385.00),0.00%,-79.06%,$0.70,$1.00
159,Sell Short,8/28/2019 09:00,BO_Short,$10417.75,$0.00,2,($27.40),-0.06%,$162.00,66.67%,,$0.70,$1.00
,Buy to Cover,8/28/2019 11:00,Trail_SX,$10423.75,,($24.00),$3469.40,,($81.00),23.46%,-9.88%,$0.70,$1.00
160,Sell Short,9/1/2019 21:00,BO_Short,$10504.00,$0.00,2,($102.40),-0.24%,$33.00,25.00%,,$0.70,$1.00
,Buy to Cover,9/2/2019 03:00,Trail_SX,$10528.75,,($99.00),$3367.00,,($99.00),0.00%,-75.00%,$0.70,$1.00
161,Sell Short,9/2/2019 13:00,BO_Short,$10500.75,$0.00,2,($54.40),-0.12%,$93.00,57.06%,,$0.70,$1.00
,Buy to Cover,9/2/2019 21:00,Trail_SX,$10513.50,,($51.00),$3312.60,,($70.00),11.66%,-31.29%,$0.70,$1.00
162,Sell Short,9/3/2019 05:00,BO_Short,$10476.25,$0.00,2,($101.40),-0.23%,$37.00,16.44%,,$0.70,$1.00
,Buy to Cover,9/3/2019 07:00,Trail_SX,$10500.75,,($98.00),$3211.20,,($188.00),40.00%,-43.56%,$0.70,$1.00
163,Buy,9/4/2019 03:00,BO_Long,$10560.50,$0.00,2,$484.60,1.16%,$611.00,87.16%,,$0.70,$1.00
,Sell,9/5/2019 03:00,% Trailing Stop,$10682.50,,$488.00,$3695.80,,($90.00),82.45%,69.61%,$0.70,$1.00
164,Buy,9/5/2019 11:00,BO_Long,$10717.00,$0.00,2,($91.40),-0.21%,$208.00,55.91%,,$0.70,$1.00
,Sell,9/9/2019 15:00,BO_LX,$10695.00,,($88.00),$3604.40,,($164.00),20.43%,-23.66%,$0.70,$1.00
165,Buy,9/11/2019 13:00,BO_Long,$10752.25,$0.00,2,$26.60,0.07%,$404.00,83.47%,,$0.70,$1.00
,Sell,9/13/2019 11:00,Trail_LX,$10759.75,,$30.00,$3631.00,,($80.00),22.73%,6.20%,$0.70,$1.00
166,Buy,9/18/2019 19:00,BO_Long,$10774.50,$0.00,2,($190.40),-0.43%,$20.00,8.81%,,$0.70,$1.00
,Sell,9/19/2019 01:00,BO_LX,$10727.75,,($187.00),$3440.60,,($207.00),8.81%,-82.38%,$0.70,$1.00
167,Sell Short,9/20/2019 15:00,BO_Short,$10698.00,$0.00,2,($44.40),-0.10%,$81.00,42.41%,,$0.70,$1.00
,Buy to Cover,9/22/2019 19:00,Trail_SX,$10708.25,,($41.00),$3396.20,,($110.00),36.13%,-21.47%,$0.70,$1.00
168,Sell Short,9/24/2019 13:00,BO_Short,$10643.00,$0.00,2,$203.60,0.49%,$355.00,87.65%,,$0.70,$1.00
,Buy to Cover,9/24/2019 15:00,Trail_SX,$10591.25,,$207.00,$3599.80,,($50.00),63.46%,51.11%,$0.70,$1.00
169,Sell Short,9/27/2019 15:00,BO_Short,$10553.00,$0.00,2,$3.60,0.02%,$239.00,97.55%,,$0.70,$1.00
,Buy to Cover,9/27/2019 16:00,Trail_SX,$10551.25,,$7.00,$3603.40,,($6.00),5.31%,2.86%,$0.70,$1.00
170,Sell Short,10/1/2019 15:00,BO_Short,$10550.00,$0.00,2,($101.40),-0.23%,$22.00,13.25%,,$0.70,$1.00
,Buy to Cover,10/1/2019 19:00,Trail_SX,$10574.50,,($98.00),$3502.00,,($144.00),27.71%,-59.04%,$0.70,$1.00
171,Sell Short,10/2/2019 05:00,BO_Short,$10515.50,$0.00,2,$10.60,0.03%,$131.00,80.86%,,$0.70,$1.00
,Buy to Cover,10/2/2019 09:00,Trail_SX,$10512.00,,$14.00,$3512.60,,($31.00),27.78%,8.64%,$0.70,$1.00
172,Sell Short,10/2/2019 11:00,BO_Short,$10459.00,$0.00,2,$186.60,0.45%,$324.00,86.17%,,$0.70,$1.00
,Buy to Cover,10/2/2019 15:00,Trail_SX,$10411.50,,$190.00,$3699.20,,($52.00),64.36%,50.53%,$0.70,$1.00
173,Sell Short,10/8/2019 07:00,BO_Short,$10575.50,$0.00,2,$240.60,0.58%,$391.00,99.24%,,$0.70,$1.00
,Buy to Cover,10/8/2019 13:00,Trail_SX,$10514.50,,$244.00,$3939.80,,($3.00),62.69%,61.93%,$0.70,$1.00
174,Sell Short,10/8/2019 16:00,BO_Short,$10469.50,$0.00,2,($113.40),-0.26%,$48.00,30.38%,,$0.70,$1.00
,Buy to Cover,10/8/2019 21:00,Trail_SX,$10497.00,,($110.00),$3826.40,,($110.00),0.00%,-69.62%,$0.70,$1.00
175,Buy,10/10/2019 11:00,BO_Long,$10609.00,$0.00,2,$490.60,1.16%,$618.00,75.92%,,$0.70,$1.00
,Sell,10/11/2019 13:00,% Trailing Stop,$10732.50,,$494.00,$4317.00,,($196.00),84.77%,60.69%,$0.70,$1.00
176,Buy,10/11/2019 15:00,BO_Long,$10756.00,$0.00,2,($44.40),-0.10%,$365.00,48.60%,,$0.70,$1.00
,Sell,10/18/2019 11:00,Trail_LX,$10745.75,,($41.00),$4272.60,,($386.00),45.94%,-5.46%,$0.70,$1.00
177,Buy,10/21/2019 23:00,BO_Long,$10818.50,$0.00,2,($255.40),-0.58%,$90.00,26.32%,,$0.70,$1.00
,Sell,10/22/2019 15:00,Trail_LX,$10755.50,,($252.00),$4017.20,,($252.00),0.00%,-73.68%,$0.70,$1.00
178,Buy,10/28/2019 01:00,BO_Long,$10910.25,$0.00,2,($16.40),-0.03%,$276.00,89.90%,,$0.70,$1.00
,Sell,10/29/2019 11:00,Trail_LX,$10907.00,,($13.00),$4000.80,,($31.00),5.86%,-4.23%,$0.70,$1.00
179,Buy,10/30/2019 19:00,BO_Long,$10979.75,$0.00,2,($241.40),-0.54%,$47.00,16.49%,,$0.70,$1.00
,Sell,10/31/2019 11:00,Trail_LX,$10920.25,,($238.00),$3759.40,,($238.00),0.00%,-83.51%,$0.70,$1.00
180,Buy,11/1/2019 11:00,BO_Long,$10991.75,$0.00,2,$237.60,0.55%,$436.00,81.50%,,$0.70,$1.00
,Sell,11/6/2019 11:00,BO_LX,$11052.00,,$241.00,$3997.00,,($99.00),63.55%,45.05%,$0.70,$1.00
181,Buy,11/7/2019 05:00,BO_Long,$11101.75,$0.00,2,($131.40),-0.29%,$132.00,50.77%,,$0.70,$1.00
,Sell,11/7/2019 15:00,Trail_LX,$11069.75,,($128.00),$3865.60,,($128.00),0.00%,-49.23%,$0.70,$1.00
182,Buy,11/12/2019 03:00,BO_Long,$11117.00,$0.00,2,($104.40),-0.23%,$142.00,58.44%,,$0.70,$1.00
,Sell,11/13/2019 05:00,Trail_LX,$11091.75,,($101.00),$3761.20,,($101.00),0.00%,-41.56%,$0.70,$1.00
183,Buy,11/14/2019 21:00,BO_Long,$11150.75,$0.00,2,$13.60,0.04%,$271.00,83.90%,,$0.70,$1.00
,Sell,11/18/2019 09:00,Trail_LX,$11155.00,,$17.00,$3774.80,,($52.00),21.36%,5.26%,$0.70,$1.00
184,Buy,11/19/2019 01:00,BO_Long,$11199.75,$0.00,2,($134.40),-0.29%,$130.00,49.81%,,$0.70,$1.00
,Sell,11/19/2019 11:00,Trail_LX,$11167.00,,($131.00),$3640.40,,($131.00),0.00%,-50.19%,$0.70,$1.00
185,Buy,11/24/2019 23:00,BO_Long,$11162.75,$0.00,2,$363.60,0.82%,$594.00,94.29%,,$0.70,$1.00
,Sell,12/2/2019 09:00,Trail_LX,$11254.50,,$367.00,$4004.00,,($36.00),63.97%,58.25%,$0.70,$1.00
186,Sell Short,12/10/2019 05:00,BO_Short,$11179.00,$0.00,2,$30.60,0.08%,$118.00,70.24%,,$0.70,$1.00
,Buy to Cover,12/10/2019 09:00,Trail_SX,$11170.50,,$34.00,$4034.60,,($50.00),50.00%,20.24%,$0.70,$1.00
187,Buy,12/11/2019 16:00,BO_Long,$11257.00,$0.00,2,$63.60,0.15%,$372.00,78.81%,,$0.70,$1.00
,Sell,12/12/2019 13:00,Trail_LX,$11273.75,,$67.00,$4098.20,,($100.00),35.38%,14.19%,$0.70,$1.00
188,Buy,12/12/2019 16:00,BO_Long,$11318.00,$0.00,2,($63.40),-0.13%,$236.00,79.73%,,$0.70,$1.00
,Sell,12/13/2019 09:00,Trail_LX,$11303.00,,($60.00),$4034.80,,($60.00),0.00%,-20.27%,$0.70,$1.00
189,Buy,12/16/2019 01:00,BO_Long,$11375.00,$0.00,2,$564.60,1.25%,$568.00,95.62%,,$0.70,$1.00
,Sell,12/20/2019 09:00,% Trailing Stop,$11517.00,,$568.00,$4599.40,,($26.00),100.00%,95.62%,$0.70,$1.00
190,Buy,12/20/2019 11:00,BO_Long,$11515.00,$0.00,2,$496.60,1.09%,$625.00,99.52%,,$0.70,$1.00
,Sell,12/27/2019 09:00,% Trailing Stop,$11640.00,,$500.00,$5096.00,,($3.00),80.10%,79.62%,$0.70,$1.00
191,Buy,1/2/2020 05:00,BO_Long,$11634.00,$0.00,2,$190.60,0.42%,$407.00,96.67%,,$0.70,$1.00
,Sell,1/2/2020 21:00,Trail_LX,$11682.50,,$194.00,$5286.60,,($14.00),49.41%,46.08%,$0.70,$1.00
192,Buy,1/7/2020 01:00,BO_Long,$11710.25,$0.00,2,($245.40),-0.52%,$49.00,16.84%,,$0.70,$1.00
,Sell,1/7/2020 19:00,Trail_LX,$11649.75,,($242.00),$5041.20,,($242.00),0.00%,-83.16%,$0.70,$1.00
193,Sell Short,1/7/2020 21:00,BO_Short,$11538.25,$0.00,2,($437.40),-0.94%,$41.00,7.82%,,$0.70,$1.00
,Buy to Cover,1/7/2020 23:00,Trail_SX,$11646.75,,($434.00),$4603.80,,($483.00),9.35%,-82.82%,$0.70,$1.00
194,Buy,1/8/2020 11:00,BO_Long,$11718.50,$0.00,2,$523.60,1.12%,$659.00,82.79%,,$0.70,$1.00
,Sell,1/10/2020 09:00,% Trailing Stop,$11850.25,,$527.00,$5127.40,,($137.00),83.42%,66.21%,$0.70,$1.00
195,Buy,1/13/2020 13:00,BO_Long,$11885.25,$0.00,2,$282.60,0.60%,$528.00,79.40%,,$0.70,$1.00
,Sell,1/20/2020 23:00,BO_LX,$11956.75,,$286.00,$5410.00,,($137.00),63.61%,43.01%,$0.70,$1.00
196,Buy,1/21/2020 13:00,BO_Long,$12020.25,$0.00,2,($35.40),-0.07%,$247.00,60.54%,,$0.70,$1.00
,Sell,1/22/2020 16:00,Trail_LX,$12012.25,,($32.00),$5374.60,,($161.00),31.62%,-7.84%,$0.70,$1.00
197,Buy,1/23/2020 19:00,BO_Long,$12079.00,$0.00,2,($139.40),-0.28%,$146.00,51.77%,,$0.70,$1.00
,Sell,1/24/2020 11:00,Trail_LX,$12045.00,,($136.00),$5235.20,,($136.00),0.00%,-48.23%,$0.70,$1.00
198,Sell Short,1/30/2020 05:00,BO_Short,$11867.00,$0.00,2,($72.40),-0.15%,$84.00,40.78%,,$0.70,$1.00
,Buy to Cover,1/30/2020 09:00,Trail_SX,$11884.25,,($69.00),$5162.80,,($122.00),25.73%,-33.50%,$0.70,$1.00
199,Sell Short,1/31/2020 15:00,BO_Short,$11850.50,$0.00,2,$12.60,0.03%,$230.00,70.77%,,$0.70,$1.00
,Buy to Cover,1/31/2020 16:00,Trail_SX,$11846.50,,$16.00,$5175.40,,($95.00),34.15%,4.92%,$0.70,$1.00
200,Buy,2/4/2020 09:00,BO_Long,$12084.50,$0.00,2,$652.60,1.36%,$821.00,87.43%,,$0.70,$1.00
,Sell,2/5/2020 07:00,% Trailing Stop,$12248.50,,$656.00,$5828.00,,($118.00),82.43%,69.86%,$0.70,$1.00
