

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

,Sell,7/25/2018 18:15,% Trailing Stop,$3484.50,,$130.00,$7201.20,,($35.00),35.87%,28.26%,$1.40,$2.00
101,Buy,7/25/2018 13:15,LE3,$3479.75,$0.00,4,$88.20,0.14%,$390.00,84.78%,,$1.40,$2.00
,Sell,7/25/2018 18:15,% Trailing Stop,$3484.50,,$95.00,$7289.40,,($70.00),35.87%,20.65%,$1.40,$2.00
102,Buy,8/1/2018 11:00,LE1,$3474.75,$0.00,2,($100.90),-0.28%,$7.50,6.98%,,$0.70,$1.00
,Sell,8/1/2018 12:00,LX1,$3465.00,,($97.50),$7188.50,,($100.00),2.33%,-90.70%,$0.70,$1.00
103,Buy,8/1/2018 11:15,LE2,$3472.75,$0.00,4,($161.80),-0.22%,$5.00,3.03%,,$1.40,$2.00
,Sell,8/1/2018 12:00,LX2,$3465.00,,($155.00),$7026.70,,($160.00),3.03%,-93.94%,$1.40,$2.00
104,Buy,8/1/2018 11:30,LE3,$3470.00,$0.00,4,($106.80),-0.14%,$15.00,12.50%,,$1.40,$2.00
,Sell,8/1/2018 12:00,LX3,$3465.00,,($100.00),$6919.90,,($105.00),4.17%,-83.33%,$1.40,$2.00
105,Buy,8/2/2018 12:45,LE1,$3470.75,$0.00,2,$46.60,0.14%,$150.00,90.91%,,$0.70,$1.00
,Sell,8/3/2018 08:45,% Trailing Stop,$3475.75,,$50.00,$6966.50,,($15.00),39.39%,30.30%,$0.70,$1.00
106,Buy,8/2/2018 13:00,LE2,$3471.75,$0.00,4,$73.20,0.12%,$280.00,96.55%,,$1.40,$2.00
,Sell,8/3/2018 08:45,% Trailing Stop,$3475.75,,$80.00,$7039.70,,($10.00),31.03%,27.59%,$1.40,$2.00
107,Buy,8/2/2018 13:15,LE3,$3471.75,$0.00,4,$73.20,0.12%,$280.00,98.25%,,$1.40,$2.00
,Sell,8/3/2018 08:45,% Trailing Stop,$3475.75,,$80.00,$7112.90,,($5.00),29.82%,28.07%,$1.40,$2.00
108,Buy,8/6/2018 09:45,LE1,$3488.75,$0.00,2,$156.60,0.46%,$247.50,87.61%,,$0.70,$1.00
,Sell,8/8/2018 10:15,LX1,$3504.75,,$160.00,$7269.50,,($35.00),69.03%,56.64%,$0.70,$1.00
109,Buy,8/6/2018 10:00,LE2,$3488.00,$0.00,4,$328.20,0.48%,$510.00,98.08%,,$1.40,$2.00
,Sell,8/8/2018 10:15,LX2,$3504.75,,$335.00,$7597.70,,($10.00),66.35%,64.42%,$1.40,$2.00
110,Buy,8/6/2018 10:15,LE3,$3491.00,$0.00,4,$268.20,0.39%,$450.00,90.91%,,$1.40,$2.00
,Sell,8/8/2018 10:15,LX3,$3504.75,,$275.00,$7865.90,,($45.00),64.65%,55.56%,$1.40,$2.00
111,Buy,8/9/2018 09:45,LE1,$3508.00,$0.00,2,($5.90),-0.01%,$15.00,40.00%,,$0.70,$1.00
,Sell,8/9/2018 10:00,LX1,$3507.75,,($2.50),$7860.00,,($22.50),53.33%,-6.67%,$0.70,$1.00
112,Buy,8/16/2018 11:30,LE1,$3493.00,$0.00,2,$11.60,0.04%,$85.00,79.07%,,$0.70,$1.00
,Sell,8/16/2018 15:00,LX1,$3494.50,,$15.00,$7871.60,,($22.50),34.88%,13.95%,$0.70,$1.00
113,Buy,8/16/2018 11:45,LE2,$3496.25,$0.00,4,($41.80),-0.05%,$105.00,48.84%,,$1.40,$2.00
,Sell,8/16/2018 15:00,LX2,$3494.50,,($35.00),$7829.80,,($110.00),34.88%,-16.28%,$1.40,$2.00
114,Buy,8/16/2018 12:00,LE3,$3495.50,$0.00,4,($26.80),-0.03%,$120.00,55.81%,,$1.40,$2.00
,Sell,8/16/2018 15:00,LX3,$3494.50,,($20.00),$7803.00,,($95.00),34.88%,-9.30%,$1.40,$2.00
115,Buy,8/17/2018 12:30,LE1,$3495.00,$0.00,2,$221.60,0.64%,$287.50,87.79%,,$0.70,$1.00
,Sell,8/21/2018 15:15,LX1,$3517.50,,$225.00,$8024.60,,($40.00),80.92%,68.70%,$0.70,$1.00
116,Buy,8/17/2018 12:45,LE2,$3495.25,$0.00,4,$438.20,0.64%,$570.00,87.02%,,$1.40,$2.00
,Sell,8/21/2018 15:15,LX2,$3517.50,,$445.00,$8462.80,,($85.00),80.92%,67.94%,$1.40,$2.00
117,Buy,8/17/2018 13:00,LE3,$3492.75,$0.00,4,$488.20,0.71%,$620.00,94.66%,,$1.40,$2.00
,Sell,8/21/2018 15:15,LX3,$3517.50,,$495.00,$8951.00,,($35.00),80.92%,75.57%,$1.40,$2.00
118,Buy,8/22/2018 11:45,LE1,$3517.25,$0.00,2,($105.90),-0.29%,$22.50,18.00%,,$0.70,$1.00
,Sell,8/23/2018 11:30,PosRiskLX,$3507.00,,($102.50),$8845.10,,($102.50),0.00%,-82.00%,$0.70,$1.00
119,Buy,8/22/2018 12:00,LE2,$3517.00,$0.00,4,($206.80),-0.28%,$50.00,20.00%,,$1.40,$2.00
,Sell,8/23/2018 11:30,PosRiskLX,$3507.00,,($200.00),$8638.30,,($200.00),0.00%,-80.00%,$1.40,$2.00
120,Buy,8/22/2018 12:15,LE3,$3517.00,$0.00,4,($206.80),-0.28%,$50.00,20.00%,,$1.40,$2.00
,Sell,8/23/2018 11:30,PosRiskLX,$3507.00,,($200.00),$8431.50,,($200.00),0.00%,-80.00%,$1.40,$2.00
121,Buy,8/24/2018 13:15,LE1,$3526.00,$0.00,2,($40.90),-0.11%,$10.00,15.38%,,$0.70,$1.00
,Sell,8/24/2018 14:00,LX1,$3522.25,,($37.50),$8390.60,,($55.00),26.92%,-57.69%,$0.70,$1.00
122,Buy,8/24/2018 13:30,LE2,$3524.00,$0.00,4,($41.80),-0.05%,$25.00,26.32%,,$1.40,$2.00
,Sell,8/24/2018 14:00,LX2,$3522.25,,($35.00),$8348.80,,($70.00),36.84%,-36.84%,$1.40,$2.00
123,Buy,8/24/2018 13:45,LE3,$3524.25,$0.00,4,($46.80),-0.06%,$0.00,0.00%,,$1.40,$2.00
,Sell,8/24/2018 14:00,LX3,$3522.25,,($40.00),$8302.00,,($75.00),46.67%,-53.33%,$1.40,$2.00
124,Buy,9/11/2018 10:45,LE1,$3530.25,$0.00,2,$199.10,0.57%,$317.50,88.81%,,$0.70,$1.00
,Sell,9/17/2018 03:45,LX1,$3550.50,,$202.50,$8501.10,,($40.00),67.83%,56.64%,$0.70,$1.00
125,Buy,9/11/2018 11:00,LE2,$3527.50,$0.00,2,$226.60,0.65%,$345.00,96.50%,,$0.70,$1.00
,Sell,9/17/2018 03:45,LX2,$3550.50,,$230.00,$8727.70,,($12.50),67.83%,64.34%,$0.70,$1.00
126,Buy,9/11/2018 11:15,LE3,$3527.75,$0.00,4,$448.20,0.64%,$685.00,100.00%,,$1.40,$2.00
,Sell,9/17/2018 03:45,LX3,$3550.50,,$455.00,$9175.90,,$0.00,66.42%,66.42%,$1.40,$2.00
127,Buy,9/19/2018 10:00,LE1,$3558.75,$0.00,2,$226.60,0.65%,$267.50,86.99%,,$0.70,$1.00
,Sell,9/20/2018 16:15,LX1,$3581.75,,$230.00,$9402.50,,($40.00),87.80%,74.80%,$0.70,$1.00
128,Buy,9/19/2018 10:15,LE2,$3558.25,$0.00,4,$463.20,0.66%,$545.00,88.62%,,$1.40,$2.00
,Sell,9/20/2018 16:15,LX2,$3581.75,,$470.00,$9865.70,,($70.00),87.80%,76.42%,$1.40,$2.00
129,Buy,9/19/2018 10:30,LE3,$3556.00,$0.00,4,$508.20,0.72%,$590.00,95.93%,,$1.40,$2.00
,Sell,9/20/2018 16:15,LX3,$3581.75,,$515.00,$10373.90,,($25.00),87.80%,83.74%,$1.40,$2.00
130,Buy,9/21/2018 11:30,LE1,$3584.75,$0.00,2,($58.40),-0.15%,$40.00,34.78%,,$0.70,$1.00
,Sell,9/21/2018 16:30,LX1,$3579.25,,($55.00),$10315.50,,($75.00),17.39%,-47.83%,$0.70,$1.00
131,Buy,9/21/2018 11:45,LE2,$3586.25,$0.00,4,($146.80),-0.20%,$50.00,21.74%,,$1.40,$2.00
,Sell,9/21/2018 16:30,LX2,$3579.25,,($140.00),$10168.70,,($180.00),17.39%,-60.87%,$1.40,$2.00
132,Buy,9/21/2018 12:00,LE3,$3586.25,$0.00,4,($146.80),-0.20%,$50.00,21.74%,,$1.40,$2.00
,Sell,9/21/2018 16:30,LX3,$3579.25,,($140.00),$10021.90,,($180.00),17.39%,-60.87%,$1.40,$2.00
133,Buy,10/1/2018 09:45,LE1,$3578.50,$0.00,2,($73.40),-0.20%,$82.50,54.10%,,$0.70,$1.00
,Sell,10/1/2018 15:30,PosRiskLX,$3571.50,,($70.00),$9948.50,,($70.00),0.00%,-45.90%,$0.70,$1.00
134,Buy,10/1/2018 10:00,LE2,$3581.75,$0.00,4,($211.80),-0.29%,$100.00,32.79%,,$1.40,$2.00
,Sell,10/1/2018 15:30,PosRiskLX,$3571.50,,($205.00),$9736.70,,($205.00),0.00%,-67.21%,$1.40,$2.00
135,Buy,10/1/2018 10:15,LE3,$3583.25,$0.00,4,($241.80),-0.33%,$70.00,22.95%,,$1.40,$2.00
,Sell,10/1/2018 15:30,PosRiskLX,$3571.50,,($235.00),$9494.90,,($235.00),0.00%,-77.05%,$1.40,$2.00
136,Buy,10/2/2018 12:00,LE1,$3577.75,$0.00,2,($65.90),-0.17%,$30.00,30.00%,,$0.70,$1.00
,Sell,10/2/2018 15:30,LX1,$3571.50,,($62.50),$9429.00,,($70.00),7.50%,-62.50%,$0.70,$1.00
137,Buy,10/2/2018 12:15,LE2,$3579.25,$0.00,4,($161.80),-0.22%,$30.00,15.00%,,$1.40,$2.00
,Sell,10/2/2018 15:30,LX2,$3571.50,,($155.00),$9267.20,,($170.00),7.50%,-77.50%,$1.40,$2.00
138,Buy,10/2/2018 12:30,LE3,$3578.50,$0.00,4,($146.80),-0.20%,$45.00,22.50%,,$1.40,$2.00
,Sell,10/2/2018 15:30,LX3,$3571.50,,($140.00),$9120.40,,($155.00),7.50%,-70.00%,$1.40,$2.00
139,Buy,10/3/2018 09:45,LE1,$3584.25,$0.00,2,($73.40),-0.20%,$52.50,38.89%,,$0.70,$1.00
,Sell,10/3/2018 15:00,LX1,$3577.25,,($70.00),$9047.00,,($82.50),9.26%,-51.85%,$0.70,$1.00
140,Buy,10/3/2018 10:00,LE2,$3582.75,$0.00,4,($116.80),-0.15%,$135.00,50.00%,,$1.40,$2.00
,Sell,10/3/2018 15:00,LX2,$3577.25,,($110.00),$8930.20,,($135.00),9.26%,-40.74%,$1.40,$2.00
141,Buy,10/3/2018 10:15,LE3,$3582.00,$0.00,4,($101.80),-0.13%,$150.00,55.56%,,$1.40,$2.00
,Sell,10/3/2018 15:00,LX3,$3577.25,,($95.00),$8828.40,,($120.00),9.26%,-35.19%,$1.40,$2.00
142,Buy,10/16/2018 09:45,LE1,$3418.50,$0.00,2,$159.10,0.48%,$505.00,90.58%,,$0.70,$1.00
,Sell,10/17/2018 10:45,% Trailing Stop,$3434.75,,$162.50,$8987.50,,($52.50),38.57%,29.15%,$0.70,$1.00
143,Buy,10/16/2018 10:00,LE2,$3420.00,$0.00,2,$144.10,0.43%,$490.00,87.89%,,$0.70,$1.00
,Sell,10/17/2018 10:45,% Trailing Stop,$3434.75,,$147.50,$9131.60,,($67.50),38.57%,26.46%,$0.70,$1.00
144,Buy,10/16/2018 10:15,LE3,$3422.50,$0.00,2,$119.10,0.36%,$465.00,93.47%,,$0.70,$1.00
,Sell,10/17/2018 10:45,% Trailing Stop,$3434.75,,$122.50,$9250.70,,($32.50),31.16%,24.62%,$0.70,$1.00
145,Buy,10/31/2018 09:45,LE1,$3356.25,$0.00,2,$114.10,0.35%,$297.50,79.87%,,$0.70,$1.00
,Sell,11/1/2018 18:15,% Trailing Stop,$3368.00,,$117.50,$9364.80,,($75.00),51.68%,31.54%,$0.70,$1.00
146,Buy,10/31/2018 10:00,LE2,$3361.00,$0.00,2,$66.60,0.21%,$250.00,67.11%,,$0.70,$1.00
,Sell,11/1/2018 18:15,% Trailing Stop,$3368.00,,$70.00,$9431.40,,($122.50),51.68%,18.79%,$0.70,$1.00
147,Buy,10/31/2018 10:15,LE3,$3364.50,$0.00,2,$31.60,0.10%,$215.00,57.72%,,$0.70,$1.00
,Sell,11/1/2018 18:15,% Trailing Stop,$3368.00,,$35.00,$9463.00,,($157.50),51.68%,9.40%,$0.70,$1.00
148,Buy,11/7/2018 09:45,LE1,$3424.00,$0.00,2,$219.10,0.65%,$387.50,88.57%,,$0.70,$1.00
,Sell,11/8/2018 15:15,LX1,$3446.25,,$222.50,$9682.10,,($50.00),62.29%,50.86%,$0.70,$1.00
149,Buy,11/7/2018 10:00,LE2,$3427.75,$0.00,2,$181.60,0.54%,$350.00,80.00%,,$0.70,$1.00
,Sell,11/8/2018 15:15,LX2,$3446.25,,$185.00,$9863.70,,($87.50),62.29%,42.29%,$0.70,$1.00
150,Buy,11/7/2018 10:15,LE3,$3422.25,$0.00,2,$236.60,0.70%,$405.00,92.57%,,$0.70,$1.00
,Sell,11/8/2018 15:15,LX3,$3446.25,,$240.00,$10100.30,,($32.50),62.29%,54.86%,$0.70,$1.00
151,Buy,11/16/2018 11:00,LE1,$3383.25,$0.00,2,($213.40),-0.62%,$102.50,32.80%,,$0.70,$1.00
,Sell,11/19/2018 10:15,PosRiskLX,$3362.25,,($210.00),$9886.90,,($210.00),0.00%,-67.20%,$0.70,$1.00
152,Buy,11/16/2018 11:15,LE2,$3378.25,$0.00,2,($163.40),-0.47%,$152.50,48.80%,,$0.70,$1.00
,Sell,11/19/2018 10:15,PosRiskLX,$3362.25,,($160.00),$9723.50,,($160.00),0.00%,-51.20%,$0.70,$1.00
153,Buy,11/16/2018 11:30,LE3,$3375.50,$0.00,2,($135.90),-0.39%,$180.00,57.60%,,$0.70,$1.00
,Sell,11/19/2018 10:15,PosRiskLX,$3362.25,,($132.50),$9587.60,,($132.50),0.00%,-42.40%,$0.70,$1.00
154,Buy,11/26/2018 10:00,LE1,$3309.25,$0.00,2,$216.60,0.66%,$335.00,73.63%,,$0.70,$1.00
,Sell,11/28/2018 11:00,LX1,$3331.25,,$220.00,$9804.20,,($120.00),74.73%,48.35%,$0.70,$1.00
155,Buy,11/26/2018 10:15,LE2,$3315.50,$0.00,2,$154.10,0.48%,$272.50,59.89%,,$0.70,$1.00
,Sell,11/28/2018 11:00,LX2,$3331.25,,$157.50,$9958.30,,($182.50),74.73%,34.62%,$0.70,$1.00
156,Buy,11/26/2018 10:30,LE3,$3314.50,$0.00,2,$164.10,0.51%,$282.50,62.09%,,$0.70,$1.00
,Sell,11/28/2018 11:00,LX3,$3331.25,,$167.50,$10122.40,,($172.50),74.73%,36.81%,$0.70,$1.00
157,Buy,12/3/2018 09:45,LE1,$3446.25,$0.00,2,($228.40),-0.65%,$10.00,4.26%,,$0.70,$1.00
,Sell,12/3/2018 11:00,PosRiskLX,$3423.75,,($225.00),$9894.00,,($225.00),0.00%,-95.74%,$0.70,$1.00
158,Buy,12/3/2018 10:00,LE2,$3441.75,$0.00,2,($183.40),-0.52%,$10.00,5.26%,,$0.70,$1.00
,Sell,12/3/2018 11:00,PosRiskLX,$3423.75,,($180.00),$9710.60,,($180.00),0.00%,-94.74%,$0.70,$1.00
159,Buy,12/3/2018 10:15,LE3,$3433.75,$0.00,2,($103.40),-0.29%,$70.00,41.18%,,$0.70,$1.00
,Sell,12/3/2018 11:00,PosRiskLX,$3423.75,,($100.00),$9607.20,,($100.00),0.00%,-58.82%,$0.70,$1.00
160,Buy,12/4/2018 09:45,LE1,$3427.00,$0.00,2,($193.40),-0.55%,$50.00,20.41%,,$0.70,$1.00
,Sell,12/4/2018 12:15,LX1,$3408.00,,($190.00),$9413.80,,($195.00),2.04%,-77.55%,$0.70,$1.00
161,Buy,12/4/2018 10:00,LE2,$3423.75,$0.00,2,($160.90),-0.46%,$20.00,10.96%,,$0.70,$1.00
,Sell,12/4/2018 12:15,LX2,$3408.00,,($157.50),$9252.90,,($162.50),2.74%,-86.30%,$0.70,$1.00
162,Buy,12/4/2018 10:15,LE3,$3420.75,$0.00,2,($130.90),-0.37%,$25.00,15.87%,,$0.70,$1.00
,Sell,12/4/2018 12:15,LX3,$3408.00,,($127.50),$9122.00,,($132.50),3.17%,-80.95%,$0.70,$1.00
163,Buy,12/11/2018 09:45,LE1,$3318.25,$0.00,2,($188.40),-0.56%,$20.00,9.76%,,$0.70,$1.00
,Sell,12/11/2018 11:15,PosRiskLX,$3299.75,,($185.00),$8933.60,,($185.00),0.00%,-90.24%,$0.70,$1.00
164,Buy,12/11/2018 10:00,LE2,$3318.50,$0.00,2,($190.90),-0.57%,$15.00,7.41%,,$0.70,$1.00
,Sell,12/11/2018 11:15,PosRiskLX,$3299.75,,($187.50),$8742.70,,($187.50),0.00%,-92.59%,$0.70,$1.00
165,Buy,12/11/2018 10:15,LE3,$3313.00,$0.00,2,($135.90),-0.40%,$70.00,34.57%,,$0.70,$1.00
,Sell,12/11/2018 11:15,PosRiskLX,$3299.75,,($132.50),$8606.80,,($132.50),0.00%,-65.43%,$0.70,$1.00
166,Buy,12/12/2018 09:45,LE1,$3316.25,$0.00,2,($193.40),-0.57%,$150.00,44.12%,,$0.70,$1.00
,Sell,12/12/2018 16:00,PosRiskLX,$3297.25,,($190.00),$8413.40,,($190.00),0.00%,-55.88%,$0.70,$1.00
167,Buy,12/12/2018 10:00,LE2,$3313.25,$0.00,2,($163.40),-0.48%,$180.00,52.94%,,$0.70,$1.00
,Sell,12/12/2018 16:00,PosRiskLX,$3297.25,,($160.00),$8250.00,,($160.00),0.00%,-47.06%,$0.70,$1.00
168,Buy,12/12/2018 10:15,LE3,$3312.50,$0.00,2,($155.90),-0.46%,$187.50,55.15%,,$0.70,$1.00
,Sell,12/12/2018 16:00,PosRiskLX,$3297.25,,($152.50),$8094.10,,($152.50),0.00%,-44.85%,$0.70,$1.00
169,Buy,12/13/2018 10:45,LE1,$3304.50,$0.00,2,($170.90),-0.51%,$32.50,14.94%,,$0.70,$1.00
,Sell,12/13/2018 12:45,LX1,$3287.75,,($167.50),$7923.20,,($185.00),8.05%,-77.01%,$0.70,$1.00
170,Buy,12/13/2018 11:00,LE2,$3301.50,$0.00,2,($140.90),-0.42%,$50.00,24.39%,,$0.70,$1.00
,Sell,12/13/2018 12:45,LX2,$3287.75,,($137.50),$7782.30,,($155.00),8.54%,-67.07%,$0.70,$1.00
171,Buy,12/13/2018 11:15,LE3,$3299.00,$0.00,2,($115.90),-0.34%,$75.00,36.59%,,$0.70,$1.00
,Sell,12/13/2018 12:45,LX3,$3287.75,,($112.50),$7666.40,,($130.00),8.54%,-54.88%,$0.70,$1.00
172,Buy,12/28/2018 13:00,LE1,$3139.75,$0.00,2,$36.60,0.13%,$240.00,58.18%,,$0.70,$1.00
,Sell,12/28/2018 15:15,% Trailing Stop,$3143.75,,$40.00,$7703.00,,($172.50),51.52%,9.70%,$0.70,$1.00
173,Buy,12/28/2018 13:15,LE2,$3130.75,$0.00,2,$126.60,0.42%,$330.00,80.00%,,$0.70,$1.00
,Sell,12/28/2018 15:15,% Trailing Stop,$3143.75,,$130.00,$7829.60,,($82.50),51.52%,31.52%,$0.70,$1.00
174,Buy,12/28/2018 13:30,LE3,$3135.75,$0.00,2,$76.60,0.26%,$280.00,67.88%,,$0.70,$1.00
,Sell,12/28/2018 15:15,% Trailing Stop,$3143.75,,$80.00,$7906.20,,($132.50),51.52%,19.39%,$0.70,$1.00
175,Buy,12/31/2018 09:45,LE1,$3144.25,$0.00,2,($170.90),-0.53%,$65.00,27.96%,,$0.70,$1.00
,Sell,12/31/2018 11:30,PosRiskLX,$3127.50,,($167.50),$7735.30,,($167.50),0.00%,-72.04%,$0.70,$1.00
176,Buy,12/31/2018 10:00,LE2,$3145.50,$0.00,2,($183.40),-0.57%,$27.50,13.25%,,$0.70,$1.00
,Sell,12/31/2018 11:30,PosRiskLX,$3127.50,,($180.00),$7551.90,,($180.00),0.00%,-86.75%,$0.70,$1.00
177,Buy,12/31/2018 10:15,LE3,$3143.00,$0.00,2,($158.40),-0.49%,$52.50,25.30%,,$0.70,$1.00
,Sell,12/31/2018 11:30,PosRiskLX,$3127.50,,($155.00),$7393.50,,($155.00),0.00%,-74.70%,$0.70,$1.00
178,Buy,1/2/2019 10:30,LE1,$3132.50,$0.00,2,$49.10,0.17%,$210.00,67.74%,,$0.70,$1.00
,Sell,1/2/2019 12:00,% Trailing Stop,$3137.75,,$52.50,$7442.60,,($100.00),49.19%,16.94%,$0.70,$1.00
179,Buy,1/2/2019 10:45,LE2,$3126.75,$0.00,2,$106.60,0.35%,$267.50,86.29%,,$0.70,$1.00
,Sell,1/2/2019 12:00,% Trailing Stop,$3137.75,,$110.00,$7549.20,,($42.50),49.19%,35.48%,$0.70,$1.00
180,Buy,1/2/2019 11:00,LE3,$3134.00,$0.00,2,$34.10,0.12%,$195.00,82.11%,,$0.70,$1.00
,Sell,1/2/2019 12:00,% Trailing Stop,$3137.75,,$37.50,$7583.30,,($42.50),33.68%,15.79%,$0.70,$1.00
181,Buy,1/3/2019 09:45,LE1,$3131.25,$0.00,2,($278.40),-0.88%,$30.00,9.84%,,$0.70,$1.00
,Sell,1/3/2019 10:15,PosRiskLX,$3103.75,,($275.00),$7304.90,,($275.00),0.00%,-90.16%,$0.70,$1.00
182,Buy,1/3/2019 10:00,LE2,$3126.25,$0.00,2,($228.40),-0.72%,$0.00,0.00%,,$0.70,$1.00
,Sell,1/3/2019 10:15,PosRiskLX,$3103.75,,($225.00),$7076.50,,($225.00),0.00%,-100.00%,$0.70,$1.00
183,Buy,1/3/2019 10:15,LE3,$3120.25,$0.00,2,($168.40),-0.53%,$0.00,0.00%,,$0.70,$1.00
,Sell,1/3/2019 10:15,PosRiskLX,$3103.75,,($165.00),$6908.10,,($165.00),0.00%,-100.00%,$0.70,$1.00
184,Buy,1/4/2019 09:45,LE1,$3124.25,$0.00,2,$689.10,2.22%,$977.50,95.37%,,$0.70,$1.00
,Sell,1/8/2019 11:15,LX1,$3193.50,,$692.50,$7597.20,,($47.50),72.20%,67.56%,$0.70,$1.00
185,Buy,1/4/2019 10:00,LE2,$3132.50,$0.00,2,$606.60,1.95%,$895.00,95.72%,,$0.70,$1.00
,Sell,1/8/2019 11:15,LX2,$3193.50,,$610.00,$8203.80,,($40.00),69.52%,65.24%,$0.70,$1.00
186,Buy,1/4/2019 10:15,LE3,$3139.25,$0.00,2,$539.10,1.73%,$827.50,88.50%,,$0.70,$1.00
,Sell,1/8/2019 11:15,LX3,$3193.50,,$542.50,$8742.90,,($107.50),69.52%,58.02%,$0.70,$1.00
187,Buy,1/9/2019 09:45,LE1,$3223.50,$0.00,2,($150.90),-0.46%,$140.00,48.70%,,$0.70,$1.00
,Sell,1/9/2019 20:45,PosRiskLX,$3208.75,,($147.50),$8592.00,,($147.50),0.00%,-51.30%,$0.70,$1.00
188,Buy,1/9/2019 10:00,LE2,$3224.00,$0.00,2,($155.90),-0.47%,$135.00,46.96%,,$0.70,$1.00
,Sell,1/9/2019 20:45,PosRiskLX,$3208.75,,($152.50),$8436.10,,($152.50),0.00%,-53.04%,$0.70,$1.00
189,Buy,1/9/2019 10:15,LE3,$3229.00,$0.00,2,($205.90),-0.63%,$85.00,29.57%,,$0.70,$1.00
,Sell,1/9/2019 20:45,PosRiskLX,$3208.75,,($202.50),$8230.20,,($202.50),0.00%,-70.43%,$0.70,$1.00
190,Buy,1/11/2019 10:30,LE1,$3225.25,$0.00,2,($78.40),-0.23%,$122.50,47.12%,,$0.70,$1.00
,Sell,1/14/2019 04:00,LX1,$3217.75,,($75.00),$8151.80,,($137.50),24.04%,-28.85%,$0.70,$1.00
191,Buy,1/11/2019 10:45,LE2,$3219.50,$0.00,2,($20.90),-0.05%,$180.00,69.23%,,$0.70,$1.00
,Sell,1/14/2019 04:00,LX2,$3217.75,,($17.50),$8130.90,,($80.00),24.04%,-6.73%,$0.70,$1.00
192,Buy,1/11/2019 11:00,LE3,$3225.50,$0.00,2,($80.90),-0.24%,$120.00,46.15%,,$0.70,$1.00
,Sell,1/14/2019 04:00,LX3,$3217.75,,($77.50),$8050.00,,($140.00),24.04%,-29.81%,$0.70,$1.00
193,Buy,1/15/2019 10:15,LE1,$3238.50,$0.00,2,$226.60,0.71%,$262.50,84.00%,,$0.70,$1.00
,Sell,1/16/2019 10:15,LX1,$3261.50,,$230.00,$8276.60,,($50.00),89.60%,73.60%,$0.70,$1.00
194,Buy,1/15/2019 10:30,LE2,$3238.50,$0.00,2,$226.60,0.71%,$262.50,84.00%,,$0.70,$1.00
,Sell,1/16/2019 10:15,LX2,$3261.50,,$230.00,$8503.20,,($50.00),89.60%,73.60%,$0.70,$1.00
195,Buy,1/15/2019 10:45,LE3,$3237.00,$0.00,2,$241.60,0.76%,$277.50,90.24%,,$0.70,$1.00
,Sell,1/16/2019 10:15,LX3,$3261.50,,$245.00,$8744.80,,($30.00),89.43%,79.67%,$0.70,$1.00
196,Buy,1/18/2019 09:45,LE1,$3296.75,$0.00,2,$71.60,0.23%,$205.00,69.49%,,$0.70,$1.00
,Sell,1/18/2019 15:00,LX1,$3304.25,,$75.00,$8816.40,,($90.00),55.93%,25.42%,$0.70,$1.00
197,Buy,1/18/2019 10:00,LE2,$3290.75,$0.00,2,$131.60,0.41%,$265.00,89.83%,,$0.70,$1.00
,Sell,1/18/2019 15:00,LX2,$3304.25,,$135.00,$8948.00,,($30.00),55.93%,45.76%,$0.70,$1.00
198,Buy,1/18/2019 10:15,LE3,$3292.00,$0.00,2,$119.10,0.37%,$252.50,85.59%,,$0.70,$1.00
,Sell,1/18/2019 15:00,LX3,$3304.25,,$122.50,$9067.10,,($42.50),55.93%,41.53%,$0.70,$1.00
199,Buy,1/25/2019 09:45,LE1,$3302.00,$0.00,2,($128.40),-0.38%,$112.50,45.45%,,$0.70,$1.00
,Sell,1/28/2019 04:00,LX1,$3289.50,,($125.00),$8938.70,,($135.00),4.04%,-50.51%,$0.70,$1.00
200,Buy,1/25/2019 10:00,LE2,$3299.00,$0.00,2,($98.40),-0.29%,$142.50,57.58%,,$0.70,$1.00
,Sell,1/28/2019 04:00,LX2,$3289.50,,($95.00),$8840.30,,($105.00),4.04%,-38.38%,$0.70,$1.00
201,Buy,1/25/2019 10:15,LE3,$3302.75,$0.00,2,($135.90),-0.40%,$105.00,42.42%,,$0.70,$1.00
,Sell,1/28/2019 04:00,LX3,$3289.50,,($132.50),$8704.40,,($142.50),4.04%,-53.54%,$0.70,$1.00
202,Buy,1/31/2019 09:45,LE1,$3319.75,$0.00,2,$209.10,0.64%,$370.00,93.67%,,$0.70,$1.00
,Sell,2/4/2019 10:00,LX1,$3341.00,,$212.50,$8913.50,,($25.00),60.13%,53.80%,$0.70,$1.00
203,Buy,1/31/2019 10:00,LE2,$3318.50,$0.00,2,$221.60,0.68%,$382.50,98.08%,,$0.70,$1.00
,Sell,2/4/2019 10:00,LX2,$3341.00,,$225.00,$9135.10,,($7.50),59.62%,57.69%,$0.70,$1.00
204,Buy,1/31/2019 10:15,LE3,$3324.25,$0.00,2,$164.10,0.50%,$325.00,97.01%,,$0.70,$1.00
,Sell,2/4/2019 10:00,LX3,$3341.00,,$167.50,$9299.20,,($10.00),52.99%,50.00%,$0.70,$1.00
205,Buy,2/5/2019 09:45,LE1,$3368.75,$0.00,2,($40.90),-0.11%,$97.50,62.90%,,$0.70,$1.00
